PacketID,Prediction,Action
3174,[0.9741412],Blocked
3175,[0.99995613],Blocked
3176,[0.00085622],Allowed
3177,[0.55506235],Blocked
3178,[0.85813594],Blocked
3179,[0.98576456],Blocked
3180,[0.21927907],Allowed
3181,[0.98206496],Blocked
3182,[0.00024186],Allowed
3183,[0.98850256],Blocked
3184,[0.9550725],Blocked
3185,[0.6911219],Blocked
3186,[0.96820563],Blocked
3187,[0.9990579],Blocked
3188,[0.8679405],Blocked
3189,[0.23009509],Allowed
3190,[0.7238905],Blocked
3191,[0.8668577],Blocked
3192,[0.99957854],Blocked
3193,[0.70377225],Blocked
3194,[1.6458967e-05],Allowed
3195,[0.00382201],Allowed
3196,[0.9280259],Blocked
3197,[0.96811867],Blocked
3198,[0.0007451],Allowed
3199,[0.99096626],Blocked
3200,[0.00103509],Allowed
3201,[0.99994206],Blocked
3202,[0.9984567],Blocked
3203,[0.00166382],Allowed
3204,[0.00047522],Allowed
3205,[0.99801457],Blocked
3206,[0.9969838],Blocked
3207,[0.85407114],Blocked
3208,[0.00101541],Allowed
3209,[0.0009429],Allowed
3210,[0.99996185],Blocked
3211,[0.999993],Blocked
3212,[0.00011942],Allowed
3213,[0.8738082],Blocked
3214,[0.85191935],Blocked
3215,[0.999304],Blocked
3216,[0.89645094],Blocked
3217,[0.00033801],Allowed
3218,[5.6160297e-06],Allowed
3219,[0.00149861],Allowed
3220,[0.00094085],Allowed
3221,[0.23529984],Allowed
3222,[0.9877923],Blocked
3223,[0.0025433],Allowed
3224,[0.99882853],Blocked
3225,[7.493886e-05],Allowed
3226,[0.00026651],Allowed
3227,[0.99359214],Blocked
3228,[0.00114107],Allowed
3229,[0.86982924],Blocked
3230,[0.9900695],Blocked
3231,[8.5388665e-06],Allowed
3232,[0.10558546],Allowed
3233,[0.0003108],Allowed
3234,[0.99993074],Blocked
3235,[0.99989283],Blocked
3236,[0.62337035],Blocked
3237,[0.45142698],Allowed
3238,[0.85192716],Blocked
3239,[1.5742487e-05],Allowed
3240,[0.00020951],Allowed
3241,[0.00022125],Allowed
3242,[0.01234155],Allowed
3243,[6.715838e-05],Allowed
3244,[0.00058046],Allowed
3245,[0.27558148],Allowed
3246,[0.00134951],Allowed
3247,[0.00126707],Allowed
3248,[0.9968324],Blocked
3249,[0.00160355],Allowed
3250,[0.0009202],Allowed
3251,[0.00126129],Allowed
3252,[0.8245453],Blocked
3253,[2.0207899e-05],Allowed
3254,[0.00069986],Allowed
3255,[0.8607193],Blocked
3256,[0.00097775],Allowed
3257,[0.00338888],Allowed
3258,[0.00131544],Allowed
3259,[0.87727743],Blocked
3260,[0.76867455],Blocked
3261,[0.9918568],Blocked
3262,[0.99971795],Blocked
3263,[0.7481809],Blocked
3264,[0.8169615],Blocked
3265,[0.00058222],Allowed
3266,[0.99980223],Blocked
3267,[0.29592994],Allowed
3268,[0.8442017],Blocked
3269,[0.97965956],Blocked
3270,[0.00017693],Allowed
3271,[0.9710891],Blocked
3272,[0.00145612],Allowed
3273,[0.85745883],Blocked
3274,[0.9909395],Blocked
3275,[0.00098598],Allowed
3276,[2.5235138e-05],Allowed
3277,[0.00431739],Allowed
3278,[0.00442109],Allowed
3279,[0.20417477],Allowed
3280,[0.00363806],Allowed
3281,[0.00012754],Allowed
3282,[0.99999624],Blocked
3283,[0.00124153],Allowed
3284,[0.9914377],Blocked
3285,[0.9673128],Blocked
3286,[0.00159115],Allowed
3287,[0.79337007],Blocked
3288,[0.9659253],Blocked
3289,[0.19191119],Allowed
3290,[0.9996177],Blocked
3291,[0.00182758],Allowed
3292,[0.00018867],Allowed
3293,[0.8943925],Blocked
3294,[2.0784637e-05],Allowed
3295,[0.00118881],Allowed
3296,[0.9232499],Blocked
3297,[0.04109405],Allowed
3298,[0.68996453],Blocked
3299,[0.9963025],Blocked
3300,[0.9971185],Blocked
3301,[0.99993086],Blocked
3302,[0.9986958],Blocked
3303,[0.00096365],Allowed
3304,[0.9954767],Blocked
3305,[0.97398525],Blocked
3306,[0.20978864],Allowed
3307,[0.00079407],Allowed
3308,[9.151431e-06],Allowed
3309,[0.99627423],Blocked
3310,[0.00018274],Allowed
3311,[0.9807659],Blocked
3312,[1.9906302e-05],Allowed
3313,[0.8274403],Blocked
3314,[0.7455652],Blocked
3315,[0.9999833],Blocked
3316,[0.95900244],Blocked
3317,[9.147481e-05],Allowed
3318,[0.00031321],Allowed
3319,[0.9983217],Blocked
3320,[0.9998543],Blocked
3321,[0.8907334],Blocked
3322,[0.00095709],Allowed
3323,[3.912548e-06],Allowed
3324,[0.9982445],Blocked
3325,[0.00070626],Allowed
3326,[6.496309e-05],Allowed
3327,[0.00221749],Allowed
3328,[0.00019469],Allowed
3329,[0.61211205],Blocked
3330,[0.9918021],Blocked
3331,[0.4588223],Allowed
3332,[0.8655527],Blocked
3333,[5.536919e-06],Allowed
3334,[0.23362961],Allowed
3335,[0.00123162],Allowed
3336,[0.98620456],Blocked
3337,[0.84891135],Blocked
3338,[0.00059883],Allowed
3339,[5.396233e-05],Allowed
3340,[0.86078364],Blocked
3341,[0.99021775],Blocked
3342,[0.8372172],Blocked
3343,[0.00070543],Allowed
3344,[8.5883085e-23],Allowed
3345,[0.9988865],Blocked
3346,[0.90411085],Blocked
3347,[0.99843365],Blocked
3348,[0.9759959],Blocked
3349,[0.9987216],Blocked
3350,[3.8652482e-07],Allowed
3351,[0.0033096],Allowed
3352,[0.96463525],Blocked
3353,[0.9861413],Blocked
3354,[0.314883],Allowed
3355,[0.00270429],Allowed
3356,[0.00192389],Allowed
3357,[0.6644832],Blocked
3358,[0.00124014],Allowed
3359,[0.00194643],Allowed
3360,[0.00096114],Allowed
3361,[0.89714104],Blocked
3362,[0.0028087],Allowed
3363,[0.00013957],Allowed
3364,[1.0535026e-05],Allowed
3365,[0.00017998],Allowed
3366,[0.8594096],Blocked
3367,[0.7770058],Blocked
3368,[0.999224],Blocked
3369,[0.76674914],Blocked
3370,[0.00156592],Allowed
3371,[0.24284163],Allowed
3372,[0.00023352],Allowed
3373,[0.00019164],Allowed
3374,[2.870461e-25],Allowed
3375,[0.00056643],Allowed
3376,[0.0009859],Allowed
3377,[0.00100545],Allowed
3378,[0.00194675],Allowed
3379,[0.97605],Blocked
3380,[0.00275332],Allowed
3381,[0.95233166],Blocked
3382,[0.9967615],Blocked
3383,[0.99783987],Blocked
3384,[0.00112057],Allowed
3385,[0.99999297],Blocked
3386,[0.8485313],Blocked
3387,[0.00379346],Allowed
3388,[2.3002778e-05],Allowed
3389,[0.0034636],Allowed
3390,[3.110675e-05],Allowed
3391,[0.00096255],Allowed
3392,[0.98992956],Blocked
3393,[5.2341775e-09],Allowed
3394,[0.00270423],Allowed
3395,[2.9790268e-05],Allowed
3396,[0.00064869],Allowed
3397,[0.00402414],Allowed
3398,[0.00020306],Allowed
3399,[0.132389],Allowed
3400,[0.97560453],Blocked
3401,[0.00099441],Allowed
3402,[0.90508115],Blocked
3403,[0.9997436],Blocked
3404,[0.5476486],Blocked
3405,[1.0915654e-06],Allowed
3406,[0.69879913],Blocked
3407,[0.00196835],Allowed
3408,[0.00104593],Allowed
3409,[0.00065517],Allowed
3410,[0.0009145],Allowed
3411,[0.00094824],Allowed
3412,[0.9946256],Blocked
3413,[0.00095895],Allowed
3414,[0.9941565],Blocked
3415,[0.00472949],Allowed
3416,[0.03196506],Allowed
3417,[0.00015822],Allowed
3418,[0.7582447],Blocked
3419,[0.99290365],Blocked
3420,[0.9995813],Blocked
3421,[2.2514612e-05],Allowed
3422,[0.99502087],Blocked
3423,[0.00130469],Allowed
3424,[0.9333559],Blocked
3425,[0.0011276],Allowed
3426,[0.00012946],Allowed
3427,[1.0594813e-05],Allowed
3428,[0.9998852],Blocked
3429,[0.90850973],Blocked
3430,[0.97761834],Blocked
3431,[0.00014019],Allowed
3432,[0.24543108],Allowed
3433,[0.99992603],Blocked
3434,[0.9675078],Blocked
3435,[0.00017899],Allowed
3436,[0.00015742],Allowed
3437,[1.1845827e-05],Allowed
3438,[0.00023769],Allowed
3439,[2.1545472e-06],Allowed
3440,[0.00085366],Allowed
3441,[0.8240356],Blocked
3442,[0.8531772],Blocked
3443,[0.00104565],Allowed
3444,[0.00020404],Allowed
3445,[0.00013898],Allowed
3446,[0.42243338],Allowed
3447,[0.3792271],Allowed
3448,[0.00096926],Allowed
3449,[0.00100928],Allowed
3450,[0.00097359],Allowed
3451,[0.743444],Blocked
3452,[0.999927],Blocked
3453,[0.00259364],Allowed
3454,[1.44140995e-05],Allowed
3455,[5.5030073e-06],Allowed
3456,[0.9765061],Blocked
3457,[0.00092238],Allowed
3458,[0.89158016],Blocked
3459,[9.014198e-05],Allowed
3460,[0.00017532],Allowed
3461,[0.00163573],Allowed
3462,[0.05466518],Allowed
3463,[0.8558143],Blocked
3464,[0.99371564],Blocked
3465,[1.154096e-05],Allowed
3466,[0.97350574],Blocked
3467,[0.00021682],Allowed
3468,[0.9999985],Blocked
3469,[0.00146213],Allowed
3470,[0.85469663],Blocked
3471,[0.0007968],Allowed
3472,[1.166498e-05],Allowed
3473,[0.00118313],Allowed
3474,[2.3463235e-05],Allowed
3475,[0.11205373],Allowed
3476,[0.5433361],Blocked
3477,[6.189825e-06],Allowed
3478,[0.00208601],Allowed
3479,[1.8443966e-07],Allowed
3480,[0.84357905],Blocked
3481,[7.731234e-07],Allowed
3482,[0.00082934],Allowed
3483,[1.0055226e-06],Allowed
3484,[0.98976666],Blocked
3485,[0.99981976],Blocked
3486,[0.00090477],Allowed
3487,[0.00069267],Allowed
3488,[0.9751364],Blocked
3489,[0.7242276],Blocked
3490,[0.00289483],Allowed
3491,[0.7250974],Blocked
3492,[1.47192195e-05],Allowed
3493,[2.3104885e-06],Allowed
3494,[0.86660725],Blocked
3495,[0.00014251],Allowed
3496,[0.8973766],Blocked
3497,[0.75227225],Blocked
3498,[0.00088476],Allowed
3499,[0.847365],Blocked
3500,[0.00098097],Allowed
3501,[0.9996642],Blocked
3502,[0.9463344],Blocked
3503,[0.9999942],Blocked
3504,[0.00081715],Allowed
3505,[0.00017372],Allowed
3506,[0.9898631],Blocked
3507,[0.00045823],Allowed
3508,[8.698237e-05],Allowed
3509,[0.00239315],Allowed
3510,[0.37536725],Allowed
3511,[4.582324e-06],Allowed
3512,[0.00344397],Allowed
3513,[0.0009803],Allowed
3514,[0.9102959],Blocked
3515,[0.09457014],Allowed
3516,[0.9900257],Blocked
3517,[0.00245407],Allowed
3518,[0.00371482],Allowed
3519,[0.00021973],Allowed
3520,[0.23762073],Allowed
3521,[0.00022506],Allowed
3522,[6.045072e-06],Allowed
3523,[0.46738622],Allowed
3524,[0.00027668],Allowed
3525,[0.96788174],Blocked
3526,[0.00608297],Allowed
3527,[0.7010804],Blocked
3528,[0.8465566],Blocked
3529,[0.00027129],Allowed
3530,[0.9642724],Blocked
3531,[0.95450354],Blocked
3532,[0.84914446],Blocked
3533,[0.86500406],Blocked
3534,[0.0007917],Allowed
3535,[7.0404694e-06],Allowed
3536,[0.9998951],Blocked
3537,[0.9972714],Blocked
3538,[0.96633005],Blocked
3539,[0.9990315],Blocked
3540,[0.02974342],Allowed
3541,[0.986081],Blocked
3542,[0.8858682],Blocked
3543,[3.0099965e-05],Allowed
3544,[0.01427016],Allowed
3545,[0.00164581],Allowed
3546,[0.00019396],Allowed
3547,[0.00178902],Allowed
3548,[0.74409777],Blocked
3549,[0.00084378],Allowed
3550,[0.86593825],Blocked
3551,[0.8617386],Blocked
3552,[0.00370015],Allowed
3553,[0.00057558],Allowed
3554,[1.4902872e-06],Allowed
3555,[0.94467646],Blocked
3556,[0.0011358],Allowed
3557,[0.8796212],Blocked
3558,[0.14557064],Allowed
3559,[0.46434852],Allowed
3560,[0.9999358],Blocked
3561,[0.83039707],Blocked
3562,[0.98937196],Blocked
3563,[0.8878479],Blocked
3564,[0.00167651],Allowed
3565,[0.99988467],Blocked
3566,[1.5264668e-05],Allowed
3567,[0.99938613],Blocked
3568,[6.6966255e-05],Allowed
3569,[0.00686853],Allowed
3570,[0.98411477],Blocked
3571,[0.00089632],Allowed
3572,[0.00488702],Allowed
3573,[0.99319446],Blocked
3574,[0.61802787],Blocked
3575,[0.9897421],Blocked
3576,[0.9950777],Blocked
3577,[0.00352474],Allowed
3578,[5.63985e-06],Allowed
3579,[1.3856625e-05],Allowed
3580,[0.00058664],Allowed
3581,[0.00020753],Allowed
3582,[0.00045464],Allowed
3583,[0.00097647],Allowed
3584,[0.9981548],Blocked
3585,[0.00690251],Allowed
3586,[0.99998194],Blocked
3587,[0.9827027],Blocked
3588,[0.6282471],Blocked
3589,[0.34136292],Allowed
3590,[0.00076889],Allowed
3591,[0.0001102],Allowed
3592,[0.00043036],Allowed
3593,[0.00087111],Allowed
3594,[0.9967746],Blocked
3595,[0.00021779],Allowed
3596,[0.800293],Blocked
3597,[0.97317564],Blocked
3598,[0.00126911],Allowed
3599,[0.8470291],Blocked
3600,[0.8915457],Blocked
3601,[0.00103684],Allowed
3602,[0.997539],Blocked
3603,[0.00086438],Allowed
3604,[0.00023713],Allowed
3605,[0.00021669],Allowed
3606,[0.00021324],Allowed
3607,[0.9647339],Blocked
3608,[0.98673946],Blocked
3609,[0.00090439],Allowed
3610,[0.00183358],Allowed
3611,[0.00015005],Allowed
3612,[0.9998579],Blocked
3613,[0.00070315],Allowed
3614,[0.8749067],Blocked
3615,[0.00049342],Allowed
3616,[0.9864803],Blocked
3617,[0.00091846],Allowed
3618,[0.8944718],Blocked
3619,[0.00103332],Allowed
3620,[0.00023145],Allowed
3621,[5.320895e-06],Allowed
3622,[0.00450563],Allowed
3623,[0.00061027],Allowed
3624,[0.62383825],Blocked
3625,[0.00106989],Allowed
3626,[0.9514283],Blocked
3627,[0.00226466],Allowed
3628,[0.00025614],Allowed
3629,[0.00105489],Allowed
3630,[0.86143136],Blocked
3631,[0.00134449],Allowed
3632,[0.08288629],Allowed
3633,[0.002224],Allowed
3634,[0.00098392],Allowed
3635,[0.0009978],Allowed
3636,[0.9572922],Blocked
3637,[0.00338136],Allowed
3638,[0.00091402],Allowed
3639,[0.00014206],Allowed
3640,[9.051123e-06],Allowed
3641,[7.638644e-06],Allowed
3642,[0.9297189],Blocked
3643,[0.00091965],Allowed
3644,[1.1563061e-05],Allowed
3645,[0.00020174],Allowed
3646,[0.00099269],Allowed
3647,[0.45308244],Allowed
3648,[0.999794],Blocked
3649,[0.0010005],Allowed
3650,[0.00095622],Allowed
3651,[2.8901957e-05],Allowed
3652,[0.00017163],Allowed
3653,[2.7544655e-08],Allowed
3654,[0.00021746],Allowed
3655,[0.00605066],Allowed
3656,[0.28495973],Allowed
3657,[0.9871986],Blocked
3658,[0.00095482],Allowed
3659,[0.0002692],Allowed
3660,[0.57493925],Blocked
3661,[1.7117869e-05],Allowed
3662,[0.00046791],Allowed
3663,[0.00923718],Allowed
3664,[0.8865824],Blocked
3665,[2.5640142e-07],Allowed
3666,[0.00014353],Allowed
3667,[2.0582691e-05],Allowed
3668,[1.2507134e-05],Allowed
3669,[0.9954922],Blocked
3670,[0.99864703],Blocked
3671,[0.00013983],Allowed
3672,[0.00568165],Allowed
3673,[0.00015454],Allowed
3674,[0.00020766],Allowed
3675,[0.00324106],Allowed
3676,[0.97407377],Blocked
3677,[0.9602683],Blocked
3678,[0.00289597],Allowed
3679,[0.00099096],Allowed
3680,[0.02551922],Allowed
3681,[6.049034e-06],Allowed
3682,[0.00105152],Allowed
3683,[0.968093],Blocked
3684,[0.8788291],Blocked
3685,[0.00024725],Allowed
3686,[9.164305e-06],Allowed
3687,[0.00087593],Allowed
3688,[0.00093821],Allowed
3689,[0.99953306],Blocked
3690,[0.99999404],Blocked
3691,[2.4966876e-05],Allowed
3692,[0.00024933],Allowed
3693,[0.8734018],Blocked
3694,[0.0007053],Allowed
3695,[4.2618925e-05],Allowed
3696,[0.01275933],Allowed
3697,[0.0012474],Allowed
3698,[0.00490616],Allowed
3699,[0.0009047],Allowed
3700,[0.00084639],Allowed
3701,[0.7608011],Blocked
3702,[0.00070774],Allowed
3703,[0.00074307],Allowed
3704,[3.50887e-06],Allowed
3705,[0.8651044],Blocked
3706,[0.00013346],Allowed
3707,[1.2244392e-10],Allowed
3708,[0.00089541],Allowed
3709,[0.9969705],Blocked
3710,[0.9236894],Blocked
3711,[0.00135263],Allowed
3712,[0.00198842],Allowed
3713,[5.3743775e-06],Allowed
3714,[0.00279571],Allowed
3715,[0.9004749],Blocked
3716,[5.4820703e-06],Allowed
3717,[0.00095226],Allowed
3718,[0.99919343],Blocked
3719,[2.5400746e-05],Allowed
3720,[0.0079524],Allowed
3721,[1.1716675e-08],Allowed
3722,[2.7679072e-05],Allowed
3723,[0.52785355],Blocked
3724,[0.9908043],Blocked
3725,[0.0001625],Allowed
3726,[0.7604147],Blocked
3727,[0.0005073],Allowed
3728,[0.00041736],Allowed
3729,[0.85740006],Blocked
3730,[0.03453141],Allowed
3731,[0.99741066],Blocked
3732,[0.93705547],Blocked
3733,[0.00020593],Allowed
3734,[9.253557e-06],Allowed
3735,[0.00013749],Allowed
3736,[0.00026401],Allowed
3737,[0.8462375],Blocked
3738,[0.00134845],Allowed
3739,[0.9878064],Blocked
3740,[0.6772865],Blocked
3741,[1.7200642e-05],Allowed
3742,[0.874534],Blocked
3743,[4.3474834e-06],Allowed
3744,[0.9947545],Blocked
3745,[0.00021358],Allowed
3746,[0.3144416],Allowed
3747,[0.44583395],Allowed
3748,[0.9977513],Blocked
3749,[0.34167007],Allowed
3750,[0.8533525],Blocked
3751,[0.9617915],Blocked
3752,[0.83272237],Blocked
3753,[0.00022912],Allowed
3754,[0.00158934],Allowed
3755,[3.8563817e-06],Allowed
3756,[5.729139e-06],Allowed
3757,[0.99994797],Blocked
3758,[0.00139249],Allowed
3759,[0.86327034],Blocked
3760,[0.8616305],Blocked
3761,[0.00166827],Allowed
3762,[0.9721805],Blocked
3763,[0.0001869],Allowed
3764,[1.4233299e-05],Allowed
3765,[0.00146175],Allowed
3766,[0.6240516],Blocked
3767,[0.0002468],Allowed
3768,[0.00124528],Allowed
3769,[6.135837e-06],Allowed
3770,[0.00090453],Allowed
3771,[0.9440655],Blocked
3772,[7.4521167e-06],Allowed
3773,[0.01346102],Allowed
3774,[0.2538586],Allowed
3775,[0.8592338],Blocked
3776,[0.86518353],Blocked
3777,[0.00094625],Allowed
3778,[0.7192982],Blocked
3779,[0.927932],Blocked
3780,[0.8461743],Blocked
3781,[0.23992842],Allowed
3782,[0.00711068],Allowed
3783,[0.00330693],Allowed
3784,[0.00012885],Allowed
3785,[0.0017978],Allowed
3786,[0.9994352],Blocked
3787,[0.7379641],Blocked
3788,[3.2833547e-15],Allowed
3789,[0.00109695],Allowed
3790,[1.0876938e-05],Allowed
3791,[0.0009466],Allowed
3792,[2.0677542e-05],Allowed
3793,[0.4044462],Allowed
3794,[0.67540634],Blocked
3795,[0.8651288],Blocked
3796,[0.65638965],Blocked
3797,[0.9732284],Blocked
3798,[0.9999006],Blocked
3799,[0.00175057],Allowed
3800,[0.5148562],Blocked
3801,[0.00094676],Allowed
3802,[0.00120329],Allowed
3803,[0.9952006],Blocked
3804,[0.9850897],Blocked
3805,[0.00024037],Allowed
3806,[0.00069103],Allowed
3807,[0.00094048],Allowed
3808,[2.9914278e-05],Allowed
3809,[4.34806e-06],Allowed
3810,[0.9884421],Blocked
3811,[0.5217208],Blocked
3812,[0.00070217],Allowed
3813,[0.696897],Blocked
3814,[0.01976897],Allowed
3815,[0.00013019],Allowed
3816,[0.00164793],Allowed
3817,[0.9995707],Blocked
3818,[0.9983438],Blocked
3819,[1.4411735e-05],Allowed
3820,[0.58371824],Blocked
3821,[0.9866675],Blocked
3822,[0.00043304],Allowed
3823,[0.9948479],Blocked
3824,[0.81319696],Blocked
3825,[0.31377885],Allowed
3826,[0.24504788],Allowed
3827,[0.99999315],Blocked
3828,[0.00012021],Allowed
3829,[0.86703646],Blocked
3830,[0.9950016],Blocked
3831,[0.98340416],Blocked
3832,[0.00021682],Allowed
3833,[0.00097988],Allowed
3834,[0.9999021],Blocked
3835,[0.96551174],Blocked
3836,[0.00107922],Allowed
3837,[0.9734121],Blocked
3838,[0.00346962],Allowed
3839,[0.9993306],Blocked
3840,[0.00065068],Allowed
3841,[0.00182323],Allowed
3842,[8.806373e-06],Allowed
3843,[0.86743194],Blocked
3844,[0.8680878],Blocked
3845,[0.9144077],Blocked
3846,[0.00105153],Allowed
3847,[0.00096515],Allowed
3848,[0.00100132],Allowed
3849,[0.00022108],Allowed
3850,[0.00020915],Allowed
3851,[0.9613155],Blocked
3852,[0.0070974],Allowed
3853,[0.00339232],Allowed
3854,[7.018028e-05],Allowed
3855,[1.640107e-06],Allowed
3856,[9.534715e-05],Allowed
3857,[0.00053308],Allowed
3858,[0.964699],Blocked
3859,[0.00017949],Allowed
3860,[0.3340766],Allowed
3861,[0.9996324],Blocked
3862,[0.00111555],Allowed
3863,[0.02943685],Allowed
3864,[0.01478603],Allowed
3865,[0.00110141],Allowed
3866,[0.00098073],Allowed
3867,[0.999819],Blocked
3868,[0.00017291],Allowed
3869,[0.62343144],Blocked
3870,[0.9932189],Blocked
3871,[0.9407942],Blocked
3872,[0.99792206],Blocked
3873,[0.00803607],Allowed
3874,[0.86542916],Blocked
3875,[0.00575335],Allowed
3876,[0.00026269],Allowed
3877,[0.66726375],Blocked
3878,[0.00021765],Allowed
3879,[0.00028782],Allowed
3880,[0.03065168],Allowed
3881,[0.6304477],Blocked
3882,[0.00095439],Allowed
3883,[0.00256044],Allowed
3884,[0.00532315],Allowed
3885,[0.00298216],Allowed
3886,[0.766406],Blocked
3887,[0.00107448],Allowed
3888,[0.7423742],Blocked
3889,[0.9290564],Blocked
3890,[0.9997582],Blocked
3891,[0.8680341],Blocked
3892,[0.00174441],Allowed
3893,[0.00051352],Allowed
3894,[0.00877867],Allowed
3895,[0.83116955],Blocked
3896,[0.00147548],Allowed
3897,[0.92877173],Blocked
3898,[0.00213958],Allowed
3899,[0.81014544],Blocked
3900,[0.99997264],Blocked
3901,[0.999877],Blocked
3902,[0.00094533],Allowed
3903,[0.8073026],Blocked
3904,[0.00016192],Allowed
3905,[0.8682666],Blocked
3906,[0.00230264],Allowed
3907,[3.5583253e-06],Allowed
3908,[0.00108831],Allowed
3909,[0.9999977],Blocked
3910,[0.00120008],Allowed
3911,[0.00134795],Allowed
3912,[0.00089492],Allowed
3913,[0.950509],Blocked
3914,[0.00094379],Allowed
3915,[0.78642267],Blocked
3916,[0.9999924],Blocked
3917,[0.00300373],Allowed
3918,[0.8751369],Blocked
3919,[0.89753836],Blocked
3920,[0.0003892],Allowed
3921,[0.00147906],Allowed
3922,[0.00098394],Allowed
3923,[0.999925],Blocked
3924,[2.6172615e-05],Allowed
3925,[0.00020243],Allowed
3926,[0.22909048],Allowed
3927,[0.00027682],Allowed
3928,[0.00098347],Allowed
3929,[0.9932927],Blocked
3930,[0.6163819],Blocked
3931,[0.01239249],Allowed
3932,[0.89572036],Blocked
3933,[0.99616843],Blocked
3934,[0.92382455],Blocked
3935,[0.840332],Blocked
3936,[0.74466366],Blocked
3937,[0.8002471],Blocked
3938,[0.71954083],Blocked
3939,[0.9999773],Blocked
3940,[0.0006705],Allowed
3941,[0.8472461],Blocked
3942,[1.4591464e-05],Allowed
3943,[0.5692205],Blocked
3944,[0.00177516],Allowed
3945,[0.6081679],Blocked
3946,[0.00098078],Allowed
3947,[0.00095913],Allowed
3948,[0.7300696],Blocked
3949,[0.87981355],Blocked
3950,[0.9517504],Blocked
3951,[0.9725517],Blocked
3952,[5.2982814e-06],Allowed
3953,[0.00021885],Allowed
3954,[0.00044134],Allowed
3955,[0.00129218],Allowed
3956,[0.00022352],Allowed
3957,[1.09761695e-05],Allowed
3958,[0.99150854],Blocked
3959,[0.00402052],Allowed
3960,[0.00429563],Allowed
3961,[0.07957468],Allowed
3962,[0.91228753],Blocked
3963,[5.8711673e-12],Allowed
3964,[0.9771576],Blocked
3965,[0.0006516],Allowed
3966,[0.8601214],Blocked
3967,[0.02744296],Allowed
3968,[1.2069342e-08],Allowed
3969,[0.00056313],Allowed
3970,[0.00060382],Allowed
3971,[0.9987687],Blocked
3972,[0.00157383],Allowed
3973,[0.99263144],Blocked
3974,[0.69125295],Blocked
3975,[0.86426735],Blocked
3976,[0.93910074],Blocked
3977,[1.0352497e-05],Allowed
3978,[0.9546054],Blocked
3979,[0.00157413],Allowed
3980,[0.8832479],Blocked
3981,[0.00301544],Allowed
3982,[0.00098674],Allowed
3983,[0.00079311],Allowed
3984,[0.00094774],Allowed
3985,[0.99545056],Blocked
3986,[0.00098898],Allowed
3987,[0.9985486],Blocked
3988,[0.00066317],Allowed
3989,[0.00110945],Allowed
